,Date,Day,status_country,counts
1782,7/14/2014,114,Deaths_Spain,0
1783,07-12-2014,112,Deaths_Spain,0
1784,07-08-2014,108,Deaths_Spain,0
1785,07-06-2014,106,Deaths_Spain,0
1786,07-02-2014,102,Deaths_Spain,0
1787,6/30/2014,100,Deaths_Spain,0
1788,6/22/2014,92,Deaths_Spain,0
1789,6/20/2014,90,Deaths_Spain,0
1790,6/19/2014,89,Deaths_Spain,0
1791,6/18/2014,88,Deaths_Spain,0
1792,6/17/2014,87,Deaths_Spain,0
1793,6/16/2014,86,Deaths_Spain,0
1794,06-10-2014,80,Deaths_Spain,0
1795,06-05-2014,75,Deaths_Spain,0
1796,06-03-2014,73,Deaths_Spain,0
1797,06-01-2014,71,Deaths_Spain,0
1798,5/28/2014,67,Deaths_Spain,0
1799,5/27/2014,66,Deaths_Spain,0
1800,5/23/2014,62,Deaths_Spain,0
1801,05-12-2014,51,Deaths_Spain,0
1802,05-10-2014,49,Deaths_Spain,0
1803,05-07-2014,46,Deaths_Spain,0
1804,05-05-2014,44,Deaths_Spain,0
1805,05-03-2014,42,Deaths_Spain,0
1806,05-01-2014,40,Deaths_Spain,0
1807,4/26/2014,35,Deaths_Spain,0
1808,4/24/2014,33,Deaths_Spain,0
1809,4/23/2014,32,Deaths_Spain,0
1810,4/22/2014,31,Deaths_Spain,0
1811,4/21/2014,30,Deaths_Spain,0
1812,4/20/2014,29,Deaths_Spain,0
1813,4/17/2014,26,Deaths_Spain,0
1814,4/16/2014,25,Deaths_Spain,0
1815,4/15/2014,24,Deaths_Spain,0
1816,4/14/2014,23,Deaths_Spain,0
1817,04-11-2014,20,Deaths_Spain,0
1818,04-09-2014,18,Deaths_Spain,0
1819,04-07-2014,16,Deaths_Spain,0
1820,04-04-2014,13,Deaths_Spain,0
1821,04-01-2014,10,Deaths_Spain,0
1822,3/31/2014,9,Deaths_Spain,0
1823,3/29/2014,7,Deaths_Spain,0
1824,3/28/2014,6,Deaths_Spain,0
1825,3/27/2014,5,Deaths_Spain,0
1826,3/26/2014,4,Deaths_Spain,0
1827,3/25/2014,3,Deaths_Spain,0
1828,3/24/2014,2,Deaths_Spain,0
1829,3/22/2014,0,Deaths_Spain,0
1830,01-05-2015,289,Deaths_Mali,0
1831,01-04-2015,288,Deaths_Mali,0
1832,01-03-2015,287,Deaths_Mali,0
1833,01-02-2015,286,Deaths_Mali,0
1834,12/31/2014,284,Deaths_Mali,0
1835,12/28/2014,281,Deaths_Mali,0
1836,12/27/2014,280,Deaths_Mali,0
1837,12/24/2014,277,Deaths_Mali,0
1838,12/21/2014,273,Deaths_Mali,0
1839,12/20/2014,272,Deaths_Mali,0
1840,12/18/2014,271,Deaths_Mali,0
1841,12/14/2014,267,Deaths_Mali,0
1842,12-09-2014,262,Deaths_Mali,0
1843,12-07-2014,260,Deaths_Mali,6
1844,12-03-2014,256,Deaths_Mali,0
1845,11/30/2014,253,Deaths_Mali,6
1846,11/28/2014,251,Deaths_Mali,0
1847,11/23/2014,246,Deaths_Mali,6
1848,11/22/2014,245,Deaths_Mali,0
1849,11/18/2014,241,Deaths_Mali,6
1850,11/16/2014,239,Deaths_Mali,5
1851,11/15/2014,238,Deaths_Mali,0
1852,11-11-2014,234,Deaths_Mali,3
1853,11-10-2014,233,Deaths_Mali,0
1854,11-09-2014,232,Deaths_Mali,1
1855,11-08-2014,231,Deaths_Mali,0
1856,11-04-2014,227,Deaths_Mali,1
1857,11-03-2014,226,Deaths_Mali,0
1858,11-02-2014,225,Deaths_Mali,1
1859,10/31/2014,222,Deaths_Mali,0
1860,10/29/2014,220,Deaths_Mali,1
1861,10/27/2014,218,Deaths_Mali,1
1862,10/25/2014,216,Deaths_Mali,0
1863,10/22/2014,214,Deaths_Mali,1
1864,10/21/2014,213,Deaths_Mali,0
1865,10/19/2014,211,Deaths_Mali,0
1866,10/18/2014,210,Deaths_Mali,0
1867,10/14/2014,206,Deaths_Mali,0
1868,10/13/2014,205,Deaths_Mali,0
1869,10-12-2014,204,Deaths_Mali,0
1870,10-11-2014,203,Deaths_Mali,0
1871,10-08-2014,200,Deaths_Mali,0
1872,10-07-2014,199,Deaths_Mali,0
1873,10-05-2014,197,Deaths_Mali,0
1874,10-04-2014,196,Deaths_Mali,0
1875,10-01-2014,193,Deaths_Mali,0
1876,9/28/2014,190,Deaths_Mali,0
1877,9/23/2014,185,Deaths_Mali,0
1878,9/21/2014,183,Deaths_Mali,0
1879,9/20/2014,182,Deaths_Mali,0
1880,9/19/2014,181,Deaths_Mali,0
1881,9/17/2014,179,Deaths_Mali,0
1882,9/14/2014,176,Deaths_Mali,0
1883,9/13/2014,175,Deaths_Mali,0
1884,09-10-2014,172,Deaths_Mali,0
1885,09-09-2014,171,Deaths_Mali,0
1886,09-07-2014,169,Deaths_Mali,0
1887,09-05-2014,167,Deaths_Mali,0
1888,8/31/2014,162,Deaths_Mali,0
1889,8/26/2014,157,Deaths_Mali,0
1890,8/20/2014,151,Deaths_Mali,0
1891,8/18/2014,149,Deaths_Mali,0
1892,8/16/2014,147,Deaths_Mali,0
1893,8/13/2014,144,Deaths_Mali,0
1894,08-11-2014,142,Deaths_Mali,0
1895,08-09-2014,140,Deaths_Mali,0
1896,08-06-2014,137,Deaths_Mali,0
1897,08-04-2014,135,Deaths_Mali,0
1898,08-01-2014,132,Deaths_Mali,0
1899,7/30/2014,129,Deaths_Mali,0
1900,7/27/2014,126,Deaths_Mali,0
1901,7/23/2014,123,Deaths_Mali,0
1902,7/20/2014,120,Deaths_Mali,0
1903,7/17/2014,117,Deaths_Mali,0
1904,7/14/2014,114,Deaths_Mali,0
1905,07-12-2014,112,Deaths_Mali,0
1906,07-08-2014,108,Deaths_Mali,0
1907,07-06-2014,106,Deaths_Mali,0
1908,07-02-2014,102,Deaths_Mali,0
1909,6/30/2014,100,Deaths_Mali,0
1910,6/22/2014,92,Deaths_Mali,0
1911,6/20/2014,90,Deaths_Mali,0
1912,6/19/2014,89,Deaths_Mali,0
1913,6/18/2014,88,Deaths_Mali,0
1914,6/17/2014,87,Deaths_Mali,0
1915,6/16/2014,86,Deaths_Mali,0
1916,06-10-2014,80,Deaths_Mali,0
1917,06-05-2014,75,Deaths_Mali,0
1918,06-03-2014,73,Deaths_Mali,0
1919,06-01-2014,71,Deaths_Mali,0
1920,5/28/2014,67,Deaths_Mali,0
1921,5/27/2014,66,Deaths_Mali,0
1922,5/23/2014,62,Deaths_Mali,0
1923,05-12-2014,51,Deaths_Mali,0
1924,05-10-2014,49,Deaths_Mali,0
1925,05-07-2014,46,Deaths_Mali,0
1926,05-05-2014,44,Deaths_Mali,0
1927,05-03-2014,42,Deaths_Mali,0
1928,05-01-2014,40,Deaths_Mali,0
1929,4/26/2014,35,Deaths_Mali,0
1930,4/24/2014,33,Deaths_Mali,0
1931,4/23/2014,32,Deaths_Mali,0
1932,4/22/2014,31,Deaths_Mali,0
1933,4/21/2014,30,Deaths_Mali,0
1934,4/20/2014,29,Deaths_Mali,0
1935,4/17/2014,26,Deaths_Mali,0
1936,4/16/2014,25,Deaths_Mali,0
1937,4/15/2014,24,Deaths_Mali,0
1938,4/14/2014,23,Deaths_Mali,0
1939,04-11-2014,20,Deaths_Mali,0
1940,04-09-2014,18,Deaths_Mali,0
1941,04-07-2014,16,Deaths_Mali,0
1942,04-04-2014,13,Deaths_Mali,0
1943,04-01-2014,10,Deaths_Mali,0
1944,3/31/2014,9,Deaths_Mali,0
1945,3/29/2014,7,Deaths_Mali,0
1946,3/28/2014,6,Deaths_Mali,0
1947,3/27/2014,5,Deaths_Mali,0
1948,3/26/2014,4,Deaths_Mali,0
1949,3/25/2014,3,Deaths_Mali,0
1950,3/24/2014,2,Deaths_Mali,0
1951,3/22/2014,0,Deaths_Mali,0
